6	두총각닭갈비 삼계점	5
6	등촌칼국수 광명점	4.5
6	디앤유커피 범서점	5
6	따식 갈비&amp;파스타	5
6	뚜레한우	4.5
6	뜨돈 동성로점	3.5
6	라구라구	4.5
6	라마앤바바나 수성점	5
6	라멘집입니다 울산성안점	5
6	라모스버거	5
6	란주라미엔	5
6	레리엇	2
6	레미솔트	5
6	롤링파스타 광주유스퀘어점	3
6	롤링파스타 서현역점	3
6	마녀주방 강남점	5
6	마부자생삼겹살	5
6	마시안제빵소	1
6	마호가니 강화점	4
6	막불감동	5
6	맘마미아	5
6	맛남살롱	5
6	매화쌈밥 오산점	4.5
6	몽땅	5
6	문화식당	5
6	미도인 강남	5
6	미디엄스톤	4
6	미쁘동	5
6	미엔아이 천등	5
6	민쿡곱창부대찌개 화정본점	5
6	바다뷰제빵소	4
6	바다정원	2
6	바당모살	5
6	바삭알까스	3
6	바스버거 판교테크노밸리점	4
6	반기다	4
6	배터지는게장	5
6	백화제방	5
6	보사노바 커피로스터스 속초점	5
6	보슬보슬	5
6	복정동커피집	4.5
6	봄날	5
6	브런치부기	4.5
6	비마이게스트	5
6	빵다방	4
6	사마	5
6	살롱드곱떡	5
6	삼육오족발 거제아주점	4
6	삼육오족발 아주점	4
6	상무초밥 강남역점	4
6	상무초밥 익산직영점	4.5
6	서울대입구역 룸술집 토모 이자카야	5
6	세븐스플로어	3.5
6	세유카츠	5
6	셀레브르	5
6	셰프스위트	5
6	속초751샌드위치	5
6	수다 대치점	4
6	수변최고돼지국밥	5
6	수제비집	5
6	숙성도 노형본점	4
6	스시뷰	3.5
6	시그니엘서울 더 라운지	5
6	시민식당 2호점	5
6	쌍둥이횟집본점	3.5
6	아실라	5
6	암사구르메	5
6	압구정곱떡 상무점	5
6	애월제주다	5
6	어반도투리	4
6	언더힐	5
6	에그박스 순천본점	5
6	에그슬럿 코엑스점	5
6	여진식당	5
6	오드랑베이커리	4
6	오목눈이	4.5
